pointer_offset,source_offset,category,label,japanese,encoded_bytes,patched_pointer_changed,patched_payload_changed,residual_japanese,raw_hex,confirmed_text_pool
0x7AD50,0x20850,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AD54,0x20944,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AD58,0x20944,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AD5C,0x20944,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AD60,0x20944,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AD64,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AD68,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AD6C,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AD70,0x20A54,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AD74,0x20E78,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AD78,0x213EC,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AD7C,0x21544,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AD80,0x2131C,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AD84,0x2146C,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AD88,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AD8C,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AD90,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AD94,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AD98,0x2177C,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AD9C,0x2184C,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7ADA0,0x2191C,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7ADA4,0x21AA8,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7ADA8,0x21BE8,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7ADAC,0x21C70,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7ADB0,0x2177C,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7ADB4,0x21668,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7ADB8,0x2184C,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7ADBC,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7ADC0,0x22128,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7ADC4,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7ADC8,0x22214,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7ADCC,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7ADD0,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7ADD4,0x22194,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7ADD8,0x22280,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7ADDC,0x222EC,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7ADE0,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7ADE4,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7ADE8,0x21DEC,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7ADEC,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7ADF0,0x21ED0,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7ADF4,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7ADF8,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7ADFC,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AE00,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AE04,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AE08,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AE0C,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AE10,0x22D48,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AE14,0x22C70,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AE18,0x1F0A4,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7AE1C,0x22D00,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AE20,0x22BE0,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AE24,0x22CB8,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AE28,0x1F0A4,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7AE2C,0x22D90,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AE30,0x20944,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AE34,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AE38,0x225BC,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AE3C,0x22438,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AE40,0x224BC,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AE44,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AE48,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AE4C,0x1DE28,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AE50,0x1F224,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7AE54,0x1F224,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7AE58,0x1F224,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7AE5C,0x1F224,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7AE60,0x1F224,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7AE64,0x1F224,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7AE68,0x1F224,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7AE6C,0x1F224,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7AE70,0x1F388,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7AE74,0x1F388,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7AE78,0x1F388,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7AE7C,0x1F388,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7AE80,0x1F388,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7AE84,0x1F388,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7AE88,0x1F388,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7AE8C,0x1F388,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7AE90,0x230E0,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7AE94,0x1E328,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7AE9C,0x23178,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7AEA4,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AEA8,0x1BB78,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AEAC,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AEB0,0x1BB78,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AEB4,0x1EBB4,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AEB8,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AEBC,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AEC0,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AEC4,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AECC,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AED0,0x1BE38,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7AED4,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AED8,0x1C000,unclassified_pointer,,<N:ぇ:2><CTRL:FF>敵まも,5,False,False,True,C0 FF BD 27 38,False
0x7AEDC,0x1BC4C,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AEE0,0x1BC4C,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AEE4,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AEE8,0x1C000,unclassified_pointer,,<N:ぇ:2><CTRL:FF>敵まも,5,False,False,True,C0 FF BD 27 38,False
0x7AEEC,0x1C1C0,unclassified_pointer,, 敵まの,5,False,False,True,E0 FF BD 27 1C,False
0x7AEF0,0x1C2C4,unclassified_pointer,, 敵まの,5,False,False,True,E0 FF BD 27 1C,False
0x7AEF4,0x1C6D0,unclassified_pointer,, 敵まの,5,False,False,True,E0 FF BD 27 1C,False
0x7AEF8,0x1C614,unclassified_pointer,, 敵ま<N:７:11>,5,False,False,True,E0 FF BD 27 18,False
0x7AEFC,0x1FE3C,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AF00,0x20038,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AF04,0x1E9B4,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AF08,0x1E588,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AF0C,0x1BD78,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AF10,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AF14,0x1BC8C,unclassified_pointer,, 敵ま<N:７:11>,5,False,False,True,E0 FF BD 27 18,False
0x7AF18,0x1BC8C,unclassified_pointer,, 敵ま<N:７:11>,5,False,False,True,E0 FF BD 27 18,False
0x7AF1C,0x1C870,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AF20,0x215E0,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AF24,0x1D36C,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AF28,0x1C870,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AF2C,0x1EABC,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AF30,0x20464,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AF3C,0x20464,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AF40,0x1D040,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AF44,0x1C3F8,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AF48,0x1C49C,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AF4C,0x1C5A0,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AF50,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AF54,0x22A5C,unclassified_pointer,, 敵ま<N:７:11>,5,False,False,True,E0 FF BD 27 18,False
0x7AF58,0x1ED9C,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AF5C,0x20464,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AF60,0x1CA28,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x7AF64,0x205DC,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AF68,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AF6C,0x1DE28,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AF70,0x1DE28,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AF74,0x1DE28,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AF78,0x1DE28,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x7AF7C,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AF80,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
0x7AF84,0x1B9BC,unclassified_pointer,,ム<CTRL:FF>敵まか,5,False,False,True,D8 FF BD 27 20,False
